IMDScore,IncDepriv,EmpDepriv,EduSklDepriv,HealthDepriv,CrimScore,HousServDepriv,LivEnvDepriv,ChildIncDepriv,OldPplIncDepriv,ChildYPDepriv,AdultSklDepriv,GeoBarDepriv,WiderBarDepriv,IndoorDepriv,OutdoorDepriv,Cluster
29.7,0.194,0.148,35.982,0.776,0.341,21.841,30.844,0.258,0.287,0.505,0.432,0.077,0.974,0.595,0.528,1
32.963,0.203,0.192,42.522,0.453,0.032,31.19,28.457,0.269,0.174,0.94,0.422,0.905,-0.077,0.871,-0.861,1
22.084,0.1555,0.129,22.095,1.508,0.263,20.478,30.755,0.42,0.398,0.957,0.39,-0.813,2.186,0.816,-0.051,1
32.856,0.257,0.164,23.979,0.175,0.676,34.309,31.749,0.324,0.349,0.031,0.382,-0.079,3.608,0.886,-0.18,1
18.891,0.117,0.11,21.97,1.116,1.418,18.956,57.993,0.405,0.342,1.704,0.542,-0.52,1.606,1.418,0.981,1
24.64,0.157,0.104,48.864,0.437,-0.255,17.351,33.409,0.254,0.112,1.576,0.333,-0.806,1.59,0.817,0.273,1
42.348,0.306,0.235,40.779,1.498,0.584,18.879,10.893,0.37,0.333,0.868,0.418,0.121,0.15,-0.949,0.382,1
22.591,0.139,0.139,27.2325,1.58,1.719,20.169,43.689,0.368,0.39,1.064,0.532,-0.438,1.726,0.919,0.98,1
32.868,0.25,0.165,31.71,0.887,0.496,20.778,28.801,0.297,0.339,0.1,0.445,-0.358,1.724,0.241,0.943,1
38.641,0.25,0.161,22.052,0.786,1.444,28.043,46.279,0.427,0.2915,0.647,0.254,-1.682,3.77,0.386,1.81,1
37.046,0.239,0.18,51.43,0.427,0.523,26.09,43.561,0.319,0.302,0.33,0.557,-1.095,3.3,0.955,0.897,1
39.292,0.226,0.238,55.656,1.246,0.736,10.716,9.231,0.293,0.204,1.12,0.495,-0.452,-0.437,-0.697,0.028,1
37.971,0.302,0.246,37.802,1.336,-0.779,11.773,9.057,0.427,0.248,0.814,0.401,-0.41,-0.22,-0.309,-0.556,1
33.014,0.201,0.165,28.87,0.554,1.124,17.807,43.84,0.283,0.258,0.79,0.313,-0.472,1.305,1.016,0.798,1
38.341,0.222,0.229,32.511,1.181,0.791,11.496,39.57,0.204,0.291,0.637,0.38,-0.146,-1.056,1.058,0.27,1
26.457,0.237,0.137,26.613,-0.498,0.153,29.933,28.386,0.3,0.282,0.085,0.401,-0.639,3.67,0.425,0.618,1
20.41,0.321,0.12,45.795,1.379,1.11,14.674,33.98,0.365,0.278,1.056,0.428,-0.006,-0.557,0.774,0.444,1
44.904,0.101,0.233,52.05,1.436,-0.015,17.832,19.966,0.45,0.365,1.269,0.439,-0.182,0.764,-0.093,0.594,1
31.674,0.213,0.178,46.829,0.59,0.434,21.851,17.393,0.321,0.207,1.124,0.423,-0.374,1.959,-0.699,0.857,1
19.4985,0.316,0.122,22.8515,1.431,1.031,30.545,46.921,0.362,0.356,1.425,0.504,0.444,1.614,1.235,0.507,1
20.176,0.115,0.097,52.662,1.096,1.053,25.84,55.318,0.397,0.17,1.581,0.372,-1.243,3.313,1.006,1.774,1
38.886,0.236,0.178,53.99,1.007,0.929,14.654,39.062,0.317,0.254,1.274,0.454,-0.509,0.673,0.79,0.864,1
27.952,0.178,0.162,17.72,0.935,0.62,10.338,35.023,0.175,0.209,0.001,0.32,-0.519,-0.411,0.716,0.67,1
29.06,0.179,0.172,31.113,1.164,0.303,8.527,21.827,0.215,0.199,0.617,0.37,-0.114,-2.635,0.458,-0.226,1
27.007,0.178,0.171,28.461,0.539,0.009,21.702,26.36,0.167,0.263,0.461,0.369,-0.13,1.476,0.743,-0.53,1
44.417,0.255,0.205,52.358,0.76,1.395,26.202,42.483,0.248,0.352,0.58,0.539,-0.431,2.82,0.712,1.294,1
29.154,0.206,0.163,16.626,1.283,0.161,8.115,34.154,0.233,0.302,-0.452,0.352,-1.232,-0.259,0.743,0.535,1
27.826,0.173,0.143,24.266,1.069,1.442,8.923,45.702,0.219,0.362,1.386,0.47,-0.481,-0.92,1.279,0.239,1
29.716,0.216,0.212,36.01,0.602,-0.473,23.681,5.619,0.241,0.239,0.557,0.425,-0.009,1.588,-0.615,-0.81,1
37.615,0.262,0.219,40.539,0.841,0.967,3.845,26.701,0.352,0.176,1.041,0.382,-0.981,-1.989,0.389,0.525,1
29.451,0.161,0.131,36.145,0.268,0.856,29.47,37.204,0.254,0.161,1.008,0.345,0.578,0.9,1.016,0.136,1
34.893,0.244,0.212,30.982,0.782,0.509,7.067,40.883,0.275,0.32,0.696,0.355,-1.078,-0.659,1.041,0.455,1
15.036,0.314,0.108,36.348,0.401,1.101,16.851,62.436,0.306,0.321,0.651,0.415,-0.254,0.699,1.898,0.042,1
29.21,0.24,0.16,33.234,0.641,0.365,20.474,12.815,0.345,0.269,0.526,0.405,-0.905,2.257,-0.238,-0.008,1
14.348,0.322,0.087,13.6235,0.988,1.335,20.812,15.169,0.418,0.226,1.584,0.494,-0.722,2.169,-0.084,0.068,1
31.283,0.235,0.174,47.024,0.221,0.266,23.197,21.936,0.365,0.189,1.2,0.41,0.131,1.118,0.478,-0.273,1
37.193,0.221,0.189,34.616,1.156,0.793,13.569,47.209,0.32,0.199,0.591,0.408,-0.182,-0.293,1.176,0.696,1
8.573,0.065,0.25,55.824,0.994,0.971,20.556,29.951,0.084,0.227,1.168,0.488,0.053,0.764,0.85,-0.329,1
28.925,0.213,0.159,34.833,0.733,-0.053,26.587,14.101,0.256,0.296,0.606,0.408,0.318,1.233,0.092,-0.506,1
38.527,0.203,0.166,51.166,1.118,0.967,29.647,30.18,0.336,0.173,1.311,0.422,0.658,0.622,0.709,0.199,1
34.048,0.204,0.161,33.032,0.435,1.336,15.966,45.166,0.268,0.222,0.808,0.355,-0.488,0.93,1.018,0.9,1
45.5,0.293,0.238,51.587,0.83,1.025,25.295,34.508,0.1665,0.237,1.237,0.441,-0.374,2.591,0.877,0.221,1
38.083,0.258,0.162,30.847,-0.005,1.512,37.618,33.655,0.374,0.262,0.516,0.383,0.146,3.703,0.494,0.956,1
37.174,0.255,0.218,44.525,0.527,1.071,10.863,25.327,0.31,0.27,0.864,0.452,-0.311,-0.729,0.411,0.343,1
42.529,0.254,0.107,31.464,1.56,0.442,9.727,36.436,0.276,0.244,0.535,0.386,-0.704,-0.283,1.088,-0.273,1
34.779,0.217,0.201,38.363,1.236,0.404,13.01,27.696,0.292,0.247,0.692,0.426,-1.022,0.83,0.642,0.076,1
30.198,0.181,0.151,40.849,0.508,0.096,38.58,16.076,0.21,0.218,0.975,0.399,0.959,1.385,-0.188,0.315,1
30.568,0.211,0.127,27.936,0.374,0.301,32.985,46.521,0.335,0.161,0.915,0.268,0.249,2.661,1.025,1.004,1
19.729,0.33,0.086,37.826,1.498,1.066,19.07,23.8635,0.434,0.352,0.9,0.385,-0.539,1.652,0.77,-1.246,1
27.712,0.223,0.158,28.968,0.769,-0.287,24.233,13.062,0.301,0.272,0.556,0.358,0.393,0.432,0.168,-1.483,1
39.302,0.294,0.214,39.275,0.499,1.08,23.41,22.99,0.403,0.319,0.69,0.435,-0.692,2.618,0.307,0.3,1
41.597,0.25,0.201,43.754,1.983,0.491,17.668,25.885,0.308,0.402,0.828,0.452,-0.673,1.535,0.426,0.372,1
40.55,0.284,0.19,50.561,0.199,1.155,39.906,9.469,0.46,0.216,0.948,0.486,0.707,2.526,-0.406,-0.275,1
30.323,0.202,0.189,32.882,1.049,0.434,14.877,10.507,0.212,0.214,0.593,0.391,-0.66,0.924,-0.247,-0.371,1
39.827,0.275,0.173,32.056,1.056,1.093,21.904,44.395,0.42,0.22,0.479,0.401,-0.826,2.475,1.155,0.487,1
36.07,0.203,0.204,29.183,1.252,0.795,17.415,36.097,0.264,0.227,0.529,0.364,-0.308,0.938,0.973,0.128,1
29.784,0.226,0.149,13.156,0.237,0.848,36.99,23.767,0.314,0.2,-0.151,0.282,-0.11,4.115,0.179,0.592,1
22.325000000000003,0.142,0.136,29.308,0.41,0.1095,18.879,55.002,0.193,0.352,0.297,0.503,-0.423,1.462,1.543,0.362,1
25.773,0.186,0.164,35.26,0.841,-0.146,11.04,9.212,0.25,0.194,0.642,0.406,-0.292,-0.73,-0.341,-0.444,1
34.898,0.216,0.226,43.593,1.061,0.533,9.419,13.842,0.219,0.236,0.698,0.47,-1.281,0.107,-0.294,0.191,1
31.29,0.21,0.188,46.501,0.651,-0.009,18.152,23.326,0.295,0.162,0.977,0.449,-0.333,1.154,0.482,-0.061,1
14.512,0.099,0.107,39.275,1.635,1.481,10.335,36.468,0.375,0.366,0.955,0.388,-0.716,-0.104,1.08,-0.237,1
45.136,0.308,0.163,45.77,0.771,0.727,32.664,7.533,0.379,0.13,0.951,0.448,0.664,1.263,-0.788,-0.13,1
32.889,0.231,0.22,37.292,0.95,-0.346,15.205,20.338,0.283,0.193,0.91,0.378,0.087,-0.745,0.38,-0.225,1
32.085,0.205,0.154,14.491,-0.11,0.091,37.987,19.464,0.283,0.181,1.447,0.447,1.049,0.906,0.373,-0.365,1
45.791,0.248,0.097,55.115,1.31,0.942,28.32,17.411,0.377,0.169,1.273,0.464,0.276,1.712,0.026,0.168,1
34.05,0.269,0.17,35.916,0.741,0.627,30.189,9.096,0.407,0.288,0.962,0.353,0.647,0.797,-0.292,-0.592,1
31.234,0.244,0.148,14.369,0.176,1.186,29.251,31.674,0.398,0.407,0.297,0.212,-1.519,3.954,-0.164,1.638,1
45.165,0.298,0.083,29.747,1.847,0.096,25.909,24.962,0.292,0.382,0.489,0.377,0.138,1.654,0.402,0.325,1
33.021,0.187,0.139,45.415,0.327,1.091,30.862,30.732,0.244,0.229,0.994,0.436,0.572,1.239,0.794,0.011,1
28.336,0.182,0.163,26.336,0.524,0.268,12.145,47.321,0.198,0.238,0.576,0.327,-0.845,0.501,1.397,-0.008,1
28.536,0.311,0.216,35.895,1.55,1.616,27.548,34.429,0.348,0.2745,0.588,0.42,-0.544,3.156,0.162,1.499,1
31.948,0.241,0.142,38.036,0.759,0.043,24.029,37.643,0.37,0.365,1.015,0.363,-1.429,3.061,0.698,0.929,1
29.295,0.206,0.184,38.432,0.881,-0.193,15.732,14.629,0.213,0.241,0.549,0.448,-0.161,0.212,0.081,-0.355,1
39.538,0.187,0.166,38.614,0.945,1.7,12.273,56.59,0.213,0.258,1.008,0.371,-0.572,0.194,1.591,0.368,1
46.196,0.317,0.22,30.012,0.479,1.421,39.439,36.605,0.386,0.314,0.5,0.377,-0.52,4.944,0.964,0.219,1
30.225,0.212,0.18,43.959,0.586,-0.073,24.902,12.532,0.266,0.221,1.047,0.413,0.932,-2.814,0.141,-1.598,1
23.362,0.158,0.132,28.195,0.342,0.188,14.52,32.548,0.188,0.249,0.813,0.299,-0.633,0.815,0.725,0.422,1
25.251,0.316,0.225,54.277,0.794,0.734,38.512,62.165,0.327,0.209,0.23,0.344,-1.304,5.148,1.432,1.268,1
31.512,0.21,0.208,39.815,0.951,0.153,12.775,12.451,0.201,0.24,0.831,0.417,-0.207,-0.455,-0.499,0.248,1
29.962,0.205,0.173,53.292,0.878,-0.424,15.199,9.949,0.375,0.167,0.341,0.3855,-0.148,0.043,-0.073,-1.248,1
24.913,0.19,0.141,20.914,0.783,-0.479,10.695,37.213,0.282,0.138,0.42,0.29,-1.581,0.504,1.183,-0.703,1
48.272,0.31,0.247,44.469,1.584,0.951,30.153,14.577,0.384,0.293,0.553,0.493,0.353,1.835,-0.002,-0.166,1
26.341,0.162,0.15,32.756,0.28,0.86,16.976,22.911,0.188,0.221,0.776,0.358,-0.458,1.104,0.146,0.562,1
25.395,0.17,0.12,19.573,0.672,0.71,21.866,28.598,0.216,0.28,-0.246,0.366,0.233,0.48,0.686,0.069,1
23.5725,0.281,0.242,50.951,1.305,-0.605,27.367,40.892,0.177,0.246,0.687,0.521,0.712,-0.176,1.035,0.474,1
46.244,0.33,0.228,42.351,1.18,0.554,22.781,46.348,0.444,0.364,1.153,0.375,-0.659,2.493,0.907,1.219,1
34.638,0.247,0.166,37.757,0.551,0.359,20.928,50.602,0.229,0.134,0.649,0.428,-0.732,2.204,1.272,0.74,1
31.372,0.217,0.153,33.39,0.691,0.347,12.762,49.39,0.29,0.213,0.628,0.39,-1.026,0.773,1.335,0.461,1
45.619,0.143,0.201,55.262,1.061,0.78,30.024,24.591,0.423,0.1595,1.244,0.471,0.104,2.525,0.246,0.569,1
31.204,0.251,0.165,9.667,0.485,0.597,30.463,36.722,0.352,0.357,-0.31,0.25,-1.374,4.126,0.148,1.722,1
22.366,0.139,0.1125,24.093,1.697,1.125,30.105,32.305,0.186,0.2,1.51,0.371,0.083,2.581,0.138,1.359,1
34.161,0.234,0.198,31.54,0.694,0.151,41.641,4.122,0.301,0.189,0.439,0.402,0.78,2.589,-0.964,-0.651,1
37.805,0.304,0.235,43.515,0.902,0.052,21.613,2.763,0.422,0.253,1.141,0.388,0.245,0.373,-1.028,-1.062,1
20.116,0.316,0.211,56.369,0.92,1.265,24.672,59.277,0.298,0.156,0.757,0.545,-1.521,3.169,1.415,1.096,1
33.066,0.202,0.177,33.272,1.05,0.534,27.53,20.922,0.218,0.246,0.364,0.428,0.658,0.109,0.05,0.51,1
37.899,0.245,0.188,44.085,0.896,0.225,25.361,44.899,0.254,0.373,0.321,0.515,-1.073,3.164,0.766,1.388,1
47.535,0.309,0.245,27.044,1.088,1.009,11.268,21.856,0.406,0.342,0.689,0.312,-1.123,0.489,2.331,-0.074,1
36.801,0.241,0.178,40.456,0.695,0.286,23.615,53.985,0.261,0.369,0.302,0.493,-0.627,2.597,1.496,0.399,1
30.409,0.197,0.187,27.016,1.169,0.45,14.191,16.332,0.249,0.202,0.303,0.377,-0.369,0.317,-0.113,0.249,1
23.159,0.195,0.135,28.048,0.336,0.143,10.929,19.868,0.326,0.145,0.631,0.336,-1.22,0.459,-0.032,0.508,1
26.638,0.161,0.144,29.173,0.33,1.094,15.543,23.862,0.206,0.174,0.318,0.397,-0.109,0.022,0.015,0.818,1
48.912,0.1475,0.1175,37.853,0.93,0.169,17.013,20.306,0.188,0.38,0.642,0.429,-0.92,1.607,-0.273,0.807,1
39.183,0.255,0.195,27.2325,1.058,1.09,13.801,12.921,0.365,0.254,1.023,0.518,-0.668,0.692,-0.046,-0.364,1
48.117,0.319,0.227,48.941,1.152,0.96,33.63,29.995,0.401,0.339,1.04,0.458,-0.252,3.804,0.573,0.495,1
29.259,0.224,0.161,37.319,0.705,-0.158,13.254,31.146,0.266,0.326,0.892,0.382,-0.407,0.161,0.827,-0.037,1
27.884,0.217,0.161,49.04,-0.016,0.013,24.452,9.512,0.297,0.238,1.016,0.463,-0.395,2.48,-0.796,0.143,1
26.002,0.203,0.175,33.746,0.663,-1.075,22.603,2.757,0.229,0.327,0.403,0.427,0.643,-1.289,-1.215,-0.444,1
27.378,0.274,0.153,23.13,-0.071,0.355,24.559,14.682,0.342,0.169,-0.23,0.399,-0.801,2.892,-0.191,0.159,1
38.705,0.315,0.201,41.031,0.601,0.562,28.658,19.71,0.45,0.323,0.896,0.416,-0.111,2.73,-0.032,0.493,1
42.008,0.24,0.214,32.531,0.922,1.359,15.634,54.334,0.311,0.217,0.71,0.369,-0.795,1.234,1.785,-1.263,1
39.804,0.286,0.183,8.968,0.827,0.888,44.991,37.971,0.376,0.404,-0.36,0.244,-1.713,4.036,-0.01,2.029,1
24.384,0.176,0.146,35.118,0.177,0.395,10.318,23.072,0.238,0.19,0.752,0.386,-0.97,0.156,0.252,0.416,1
39.44,0.206,0.233,37.636,1.454,0.149,24.355,36.007,0.106,0.343,0.395,0.461,-0.432,2.52,0.904,0.311,1
30.496,0.224,0.17,52.239,0.424,-0.377,12.935,30.805,0.32,0.202,1.509,0.385,-0.06,-0.9,0.9,-0.419,1
45.204,0.1625,0.244,51.734,0.654,0.456,22.667,32.283,0.429,0.374,1.07,0.475,-0.998,2.7,0.805,0.173,1
34.178,0.191,0.158,37.301,0.824,0.83,9.144,56.427,0.222,0.218,0.777,0.403,-0.465,-0.884,1.326,1.109,1
33.616,0.215,0.177,45.074,0.623,1.076,20.274,14.919,0.224,0.266,0.697,0.481,-0.145,1.21,-0.425,0.443,1
42.248,0.327,0.089,51.181,0.577,0.753,9.411,17.01,0.12,0.258,0.891,0.499,-0.132,-1.985,-0.087,0.29,1
25.075,0.17,0.133,34.948,0.494,-0.468,24.753,26.904,0.235,0.178,0.956,0.344,-0.41,2.555,0.527,0.272,1
18.9285,0.145,0.111,47.617,1.268,1.722,24.513,22.775,0.151,0.318,1.401,0.368,-0.329,2.382,1.528,1.108,1
28.205,0.195,0.147,28.853,-0.216,1.103,32.607,10.226,0.286,0.154,0.491,0.368,0.857,0.496,-0.523,0.0,1
37.596,0.264,0.202,56.213,0.709,0.261,21.244,26.716,0.316,0.352,1.388,0.45,0.259,0.227,0.64,-0.044,1
38.042,0.22,0.192,25.134,0.91,0.383,23.63,10.897,0.34,0.193,1.692,0.512,0.397,0.267,-0.043,-0.946,1
36.063,0.277,0.186,46.172,0.688,0.632,19.7,22.972,0.357,0.252,0.912,0.458,-0.417,1.609,0.38,0.145,1
35.787,0.213,0.208,28.845,1.556,0.377,6.299,34.573,0.244,0.255,0.463,0.372,-0.548,-1.761,0.716,0.633,1
30.76,0.232,0.207,38.053,1.007,-1.252,20.817,0.995,0.273,0.245,1.023,0.361,0.14,0.553,-1.586,-1.298,1
29.495,0.222,0.153,4.601,0.094,0.029,18.199,13.856,0.376,0.182,1.714,0.427,-0.573,1.528,-0.257,0.148,1
47.609,0.311,0.111,23.1795,0.872,1.051,20.705,21.758,0.375,0.364,1.52,0.485,-0.473,1.888,0.088,0.538,1
28.669,0.146,0.155,52.878,0.402,0.013,31.78,15.463,0.216,0.084,1.069,0.483,0.893,0.135,0.203,-0.6,1
37.546,0.221,0.201,13.728,0.382,1.45,44.0,21.381,0.258,0.323,-0.055,0.276,0.302,4.326,0.257,0.222,1
43.129,0.299,0.23,48.287,1.529,0.281,14.832,27.213,0.396,0.325,1.141,0.433,-0.325,0.383,0.65,-0.009,1
30.283,0.222,0.139,30.414,0.286,0.463,38.781,19.923,0.329,0.293,0.582,0.369,0.722,2.268,-0.054,0.54,1
35.037,0.234,0.161,35.412,0.803,0.169,20.713,28.54,0.326,0.283,1.426,0.477,0.208,0.297,0.822,-0.476,1
25.766,0.216,0.177,42.505,0.306,-0.548,7.105,8.518,0.262,0.239,0.946,0.42,-0.663,-1.166,-0.379,-0.532,1
40.838,0.26,0.174,22.719,1.036,1.221,41.168,31.447,0.348,0.3195,0.048,0.368,-0.344,4.986,0.227,1.178,1
44.03,0.316,0.244,7.681,1.028,0.403,19.804,9.138,0.448,0.206,1.247,0.524,0.128,0.358,-0.325,-0.499,1
33.693,0.247,0.206,53.65,0.864,0.043,12.798,6.058,0.343,0.206,1.319,0.443,-0.491,0.196,-0.686,-0.54,1
41.12,0.297,0.211,51.82,1.045,0.511,29.78,9.646,0.2155,0.164,1.13,0.465,0.557,1.048,-1.166,0.339,1
33.534,0.243,0.167,20.248,-0.038,0.659,33.674,50.402,0.332,0.273,-0.16,0.365,-0.398,4.018,1.322,0.602,1
34.209,0.248,0.189,22.213,1.224,0.449,8.73,38.854,0.322,0.276,0.377,0.315,-0.628,-0.685,1.019,0.315,1
43.377,0.252,0.191,24.795,0.395,1.161,22.919,36.502,0.336,0.291,1.674,0.535,-0.771,2.601,0.601,1.013,1
42.55,0.281,0.218,55.412,1.392,0.176,17.553,32.915,0.369,0.308,1.413,0.437,0.001,0.2,0.376,1.086,1
33.7,0.25,0.178,35.917,0.308,0.855,30.205,16.632,0.345,0.287,0.436,0.441,-0.475,3.533,-0.235,0.431,1
29.315,0.235,0.188,19.467,0.878,0.202,15.045,20.722,0.296,0.275,-0.183,0.359,-0.399,0.575,0.569,-1.215,1
48.606,0.292,0.244,46.913,0.945,1.253,36.867,29.876,0.353,0.301,0.461,0.519,0.202,3.42,0.424,0.751,1
33.543,0.212,0.175,25.93,0.662,1.045,16.777,44.186,0.241,0.198,0.447,0.344,-0.371,0.92,1.362,-0.343,1
31.166,0.203,0.168,39.71,0.364,-0.09,36.135,23.913,0.274,0.2,1.09,0.363,1.173,-0.002,0.435,0.132,1
23.951500000000003,0.1575,0.1175,21.872,1.372,0.786,15.852,17.793,0.427,0.301,0.866,0.349,-0.545,0.984,-0.892,0.98,1
38.021,0.223,0.192,26.015,1.083,0.533,5.299,37.4095,0.274,0.24,0.187,0.383,-0.915,-1.437,1.822,1.063,1
25.525,0.188,0.179,24.605,0.618,0.144,8.93,17.773,0.228,0.234,0.102,0.38,-1.177,-0.077,0.117,0.053,1
22.111,0.162,0.145,22.497,1.704,0.946,24.418,33.726,0.447,0.188,1.654,0.496,0.138,1.352,1.066,-0.767,1
31.444,0.201,0.143,50.576,0.3,1.185,21.047,14.46,0.345,0.179,1.12,0.456,0.319,-0.077,-0.266,0.23,1
33.314,0.189,0.152,13.004,0.264,0.354,11.13,50.496,0.218,0.278,1.545,0.475,-1.359,0.552,1.519,-0.103,1
25.32,0.169,0.127,27.402,-0.2,-0.169,39.678,27.725,0.18,0.219,-0.388,0.449,0.476,3.136,0.123,1.011,1
25.493,0.155,0.116,28.843,0.435,0.833,23.344,27.126,0.277,0.132,0.505,0.365,0.392,0.214,-0.184,1.276,1
31.847,0.216,0.188,47.012,0.809,-0.026,23.32,10.922,0.268,0.221,1.263,0.394,-0.044,1.594,-0.094,-0.695,1
33.115,0.222,0.187,37.512,0.912,0.165,28.945,15.414,0.298,0.249,0.422,0.457,0.43,1.339,0.231,-0.744,1
32.233,0.204,0.128,33.02,0.704,0.295,36.996,39.371,0.247,0.157,0.682,0.377,-0.808,4.826,0.997,0.43,1
39.306,0.267,0.182,17.1015,0.588,0.902,14.509,22.125,0.4,0.172,2.002,0.453,-0.254,0.137,0.455,-0.167,1
26.156,0.175,0.125,49.5,0.483,0.422,17.68,12.706,0.229,0.252,1.196,0.432,-0.123,0.577,-0.114,-0.242,1
33.37,0.199,0.112,20.383,0.613,0.937,43.608,43.195,0.365,0.282,0.278,0.31,-0.97,4.201,0.255,1.309,1
40.222,0.289,0.212,39.405,1.035,0.783,19.118,31.082,0.395,0.321,0.956,0.389,-0.579,1.708,0.223,1.151,1
41.825,0.296,0.213,26.168,0.629,1.273,36.125,25.443,0.367,0.296,-0.182,0.423,-0.436,4.436,0.218,0.686,1
25.949,0.202,0.135,21.634,-0.267,1.152,24.243,16.326,0.305,0.196,-0.064,0.369,-0.556,2.631,-0.092,0.219,1
32.117,0.244,0.162,49.964,0.17,0.098,25.633,28.655,0.263,0.328,0.728,0.511,-1.044,3.197,0.445,0.61,1
43.706,0.274,0.231,44.306,1.288,0.758,32.563,17.235,0.327,0.302,1.014,0.423,0.387,2.173,-0.18,0.428,1
34.578,0.243,0.153,43.451,-0.028,1.252,31.844,19.796,0.413,0.232,1.113,0.395,0.097,2.837,0.253,0.037,1
24.52,0.17,0.107,26.663,0.074,0.619,30.378,25.64,0.279,0.158,0.483,0.346,0.284,2.08,0.324,0.537,1
38.942,0.24,0.206,43.187,1.296,0.67,12.87,36.334,0.227,0.338,1.126,0.388,-0.19,-0.478,0.908,0.338,1
48.799,0.283,0.246,37.424,1.567,1.765,18.071,28.731,0.455,0.272,0.781,0.404,-1.096,1.915,0.376,0.733,1
36.61,0.294,0.218,36.415,1.057,-0.539,29.216,5.112,0.385,0.292,0.689,0.409,0.57,0.881,-1.38,-0.166,1
35.989,0.239,0.214,34.556,1.192,-0.165,29.956,16.046,0.302,0.269,0.655,0.398,0.675,0.63,-0.407,0.535,1
41.192,0.246,0.215,18.905,1.043,0.735,25.755,20.482,0.272,0.34,1.5,0.443,-0.163,2.317,0.055,0.461,1
30.83,0.187,0.193,35.56,0.89,0.469,18.908,17.024,0.246,0.178,0.568,0.42,-0.035,0.624,0.145,-0.108,1
34.882,0.255,0.186,41.677,0.469,0.775,23.447,24.427,0.376,0.242,0.745,0.447,-0.239,2.033,0.404,0.26,1
29.115,0.196,0.175,38.944,0.731,0.231,18.011,16.695,0.203,0.219,1.011,0.373,-0.047,0.455,0.385,-1.641,1
32.859,0.17,0.136,47.716,0.735,-0.109,43.989,26.278,0.262,0.221,1.433,0.36,1.595,0.162,0.577,0.077,1
28.59,0.214,0.169,37.468,0.262,0.464,25.07,9.481,0.25,0.24,0.486,0.448,-0.023,1.894,-0.482,-0.156,1
41.51,0.296,0.22,42.95,0.94,0.769,8.515,43.782,0.444,0.227,0.918,0.429,-1.599,-0.045,1.313,-0.124,1
23.923,0.194,0.119,15.85,0.388,0.823,18.447,23.024,0.31,0.227,0.036,0.292,-0.489,1.468,0.322,0.274,1
39.435,0.218,0.162,35.232,1.298,1.114,19.067,53.681,0.267,0.283,0.716,0.394,-0.702,1.83,1.366,0.76,1
18.891,0.289,0.239,21.97,0.833,0.668,17.636,7.869,0.187,0.195,1.92,0.46,0.186,-0.257,-0.436,-0.554,1
31.409,0.205,0.182,42.286,0.438,0.432,19.049,31.022,0.272,0.17,0.727,0.455,0.131,0.158,0.635,0.465,1
33.876,0.221,0.169,38.091,0.785,1.233,9.711,26.493,0.283,0.264,0.594,0.438,-0.53,-0.572,0.46,0.371,1
30.804,0.158,0.152,31.498,0.667,0.676,23.568,46.602,0.186,0.184,0.851,0.33,-0.075,1.715,1.478,-0.622,1
26.467,0.184,0.143,37.273,-0.104,0.615,25.035,20.828,0.292,0.124,0.829,0.393,0.485,0.243,0.368,-0.113,1
46.632,0.24,0.1055,50.293,1.754,0.588,20.556,19.634,0.226,0.275,0.627,0.524,0.088,0.665,0.506,-1.102,1
9.738,0.07,0.07,6.974,0.745,1.802,26.722,8.756,0.431,0.344,1.167,0.524,-0.27,2.678,-0.422,-0.384,1
45.147,0.291,0.232,40.768,1.135,1.175,28.857,25.01,0.362,0.31,0.744,0.439,-0.679,3.517,0.354,0.426,1
38.24,0.279,0.194,24.858,1.554,0.603,22.838,21.437,0.37,0.2745,0.301,0.356,-0.189,1.823,-0.079,0.711,1
41.425,0.24,0.202,44.608,1.001,-0.36,23.181,21.679,0.331,0.179,1.628,0.264,0.304,0.53,2.104,0.539,1
32.761,0.265,0.191,25.437,0.917,0.681,4.181,22.505,0.375,0.257,0.246,0.37,-0.931,-1.898,0.491,-0.222,1
24.81,0.173,0.138,31.238,-0.255,0.681,18.219,31.102,0.25,0.17,0.484,0.392,-0.143,2.092,0.752,0.196,1
33.202,0.234,0.167,55.661,0.399,0.249,18.833,32.383,0.369,0.191,1.691,0.376,-0.376,1.37,0.905,-0.15,1
28.725,0.185,0.163,39.554,0.641,0.337,20.518,20.507,0.234,0.182,1.217,0.33,-0.857,2.229,0.075,0.436,1
16.785,0.117,0.245,45.807,0.733,1.996,17.82,58.068,0.1455,0.278,1.198,0.398,-0.251,0.908,1.327,1.228,1
31.387,0.185,0.144,41.42,0.593,0.167,29.99,40.198,0.222,0.249,0.594,0.467,0.335,1.858,0.999,0.501,1
35.141,0.274,0.176,36.092,0.637,-0.1,13.036,55.129,0.225,0.1785,-0.159,0.501,-1.574,1.019,1.539,0.381,1
33.116,0.204,0.179,49.818,0.59,1.065,20.523,7.896,0.322,0.15,0.912,0.486,-0.208,1.404,-0.401,-0.639,1
33.376,0.204,0.118,25.71,0.973,0.991,19.272,56.724,0.453,0.362,0.888,0.24,-0.39,1.489,1.593,0.377,1
28.59,0.212,0.179,46.222,0.746,-0.739,20.338,2.271,0.257,0.222,1.245,0.391,-0.315,1.57,-1.043,-1.337,1
11.797,0.084,0.082,51.037,1.701,0.627,34.105,10.986,0.351,0.384,0.88,0.499,0.403,2.42,-0.232,-0.311,1
