IMDScore,IncDepriv,EmpDepriv,EduSklDepriv,HealthDepriv,CrimScore,HousServDepriv,LivEnvDepriv,ChildIncDepriv,OldPplIncDepriv,ChildYPDepriv,AdultSklDepriv,GeoBarDepriv,WiderBarDepriv,IndoorDepriv,OutdoorDepriv,Cluster
9.698,0.045,0.051,3.563,-0.947,-0.813,31.997,34.518,0.024,0.074,-0.963,0.2,1.392,-3.527,1.116,-0.994,0
5.335,0.045,0.047,12.029,-1.752,-0.362,18.661,6.119,0.093,0.031,-0.537,0.307,0.506,-1.95,-1.43,-0.003,0
10.991,0.09,0.081,15.894,-0.891,-0.092,23.031,3.006,0.121,0.123,0.157,0.272,0.683,-1.395,-0.977,-1.049,0
12.216,0.069,0.08,8.069,0.193,-0.024,27.115,5.106,0.06,0.092,-0.758,0.269,0.995,-2.135,-0.729,-0.722,0
5.16,0.041,0.055,1.774,-0.81,-0.852,23.175,8.4,0.019,0.058,-0.9,0.086,0.606,-0.863,-0.763,-0.024,0
12.78,0.086,0.075,17.09,-0.075,-1.118,30.715,7.011,0.118,0.099,-0.17,0.333,1.212,-2.111,-0.571,-0.499,0
6.295,0.06,0.056,2.018,-0.382,-0.161,13.431,9.924,0.065,0.119,-1.358,0.181,0.128,-1.587,-0.123,-0.938,0
4.673,0.039,0.048,5.906,-0.907,-1.257,22.598,5.964,0.024,0.089,-0.661,0.224,0.77,-2.334,-1.556,0.001,0
6.616,0.047,0.055,1.491,-0.541,-0.25,14.901,22.631,0.055,0.065,-1.358,0.16,0.437,-4.993,0.085,0.626,0
10.321,0.046,0.074,10.145,-0.468,-0.489,31.871,10.478,0.034,0.074,-0.426,0.271,1.397,-3.897,-1.041,0.379,0
13.065,0.081,0.071,7.504,-0.949,0.192,35.628,15.131,0.106,0.111,-0.514,0.238,0.92,0.913,-0.276,0.317,0
9.795,0.079,0.085,2.258,0.26,-0.624,9.949,11.819,0.055,0.121,-1.101,0.172,-0.005,-2.518,-0.218,-0.191,0
3.811,0.038,0.044,6.019,-0.956,-1.575,20.352,3.556,0.066,0.037,-0.656,0.226,0.637,-2.267,-0.976,-0.815,0
5.92,0.044,0.038,5.582,-1.337,0.568,10.039,12.123,0.051,0.064,-0.513,0.197,-0.17,-1.507,-0.227,-0.125,0
7.852,0.028,0.033,5.443,-0.683,-1.662,40.823,6.559,0.033,0.052,-0.772,0.226,1.816,-2.648,-0.725,-0.368,0
8.608,0.044,0.047,0.638,0.204,-0.296,16.724,28.294,0.028,0.095,-1.336,0.078,-0.394,0.944,0.498,0.475,0
7.285,0.039,0.028,3.03,-1.744,-0.912,34.886,21.082,0.038,0.052,-1.466,0.212,1.338,-1.255,0.351,-0.025,0
9.309,0.074,0.059,12.877,-0.403,-0.268,16.365,16.672,0.104,0.088,-0.022,0.258,0.091,-0.416,-0.074,0.233,0
8.693,0.068,0.056,9.077,-0.899,-0.12,20.186,19.506,0.097,0.118,-0.594,0.272,-0.202,1.318,0.337,-0.231,0
6.985,0.071,0.079,10.142,-1.08,-1.172,10.0,9.839,0.061,0.097,-0.025,0.207,-0.403,-0.758,-0.168,-0.775,0
12.117,0.053,0.041,1.348,-0.392,-0.642,45.324,22.674,0.052,0.083,-1.518,0.163,1.845,-0.822,0.593,-0.63,0
8.829,0.068,0.082,11.32,0.148,-0.852,7.122,2.774,0.041,0.101,-0.26,0.27,-0.387,-1.905,-0.919,-1.363,0
8.35,0.059,0.085,9.268,0.063,-1.395,10.971,6.351,0.083,0.071,-0.576,0.273,0.102,-2.776,-1.294,-0.011,0
1.817,0.032,0.031,1.771,-1.499,-0.765,13.952,2.297,0.043,0.056,-1.255,0.166,0.087,-1.168,-2.305,-0.564,0
11.0,0.058,0.057,4.848,-0.962,-0.134,38.227,16.792,0.048,0.102,-0.42,0.144,1.278,0.078,0.165,-0.195,0
4.693,0.044,0.061,7.352,-0.594,-1.719,15.566,1.284,0.021,0.075,-0.877,0.266,0.411,-2.915,-2.231,-0.892,0
5.426,0.069,0.054,1.707,-1.229,-0.751,22.035,3.946,0.083,0.097,-1.636,0.18,0.77,-2.738,-1.782,-0.266,0
13.473,0.043,0.037,3.645,-1.197,-1.422,45.803,46.578,0.031,0.092,-0.889,0.195,1.964,-1.457,1.479,-0.637,0
10.528,0.077,0.09,5.116,0.024,-0.673,5.796,23.276,0.083,0.105,-0.862,0.226,-0.265,-4.074,0.595,-0.49,0
5.36,0.036,0.034,4.562,-1.421,0.158,24.112,4.672,0.061,0.04,-0.848,0.214,0.94,-3.995,-0.555,-1.873,0
9.706,0.075,0.059,2.394,-0.314,-0.007,25.925,12.786,0.081,0.105,-0.988,0.164,0.342,1.0,-0.217,-0.044,0
14.648,0.061,0.051,5.994,-0.274,-1.351,41.195,43.214,0.052,0.094,-0.388,0.184,1.741,-1.63,1.427,-1.703,0
6.988,0.051,0.068,6.354,-0.287,-1.083,22.107,3.29,0.063,0.053,-0.763,0.241,0.83,-3.972,-1.274,-0.585,0
4.029,0.022,0.041,3.53,-0.814,-0.866,17.228,14.564,0.021,0.036,-0.997,0.202,0.518,-3.089,-0.953,0.732,0
17.171,0.089,0.151,6.99,0.566,-1.029,28.785,0.642,0.186,0.059,-1.073,0.27,1.08,-2.049,-1.0475,-1.189,0
5.663,0.053,0.064,6.79,-0.148,-1.237,10.903,1.749,0.077,0.055,-0.375,0.203,0.198,-3.389,-1.253,-1.218,0
2.546,0.032,0.046,2.133,-0.546,-1.099,7.284,3.697,0.041,0.03,-0.962,0.146,-0.106,-4.444,-1.303,-0.464,0
12.509,0.066,0.098,2.717,0.414,-0.163,14.979,20.402,0.058,0.089,-1.516,0.206,0.377,-2.953,0.134,0.332,0
8.201,0.048,0.055,13.93,-0.065,-0.651,8.68,21.966,0.068,0.07,-0.147,0.292,-0.145,-2.29,0.009,0.655,0
8.523,0.039,0.022,10.057,-0.542,0.095,26.127,19.772,0.142,0.17,-0.028,0.206,0.268,1.297,0.115,0.295,0
13.12,0.081,0.099,1.352,-0.037,0.43,7.372,27.527,0.04,0.116,-1.658,0.168,-0.335,-1.991,0.607,0.148,0
11.765,0.09,0.068,19.023,-0.632,-0.407,23.912,14.893,0.12,0.11,-0.201,0.356,0.854,-2.439,0.246,-1.057,0
10.301,0.064,0.097,16.096,-0.098,-0.679,14.721,3.689,0.062,0.087,-0.034,0.305,0.305,-2.258,-1.504,-0.382,0
8.152,0.059,0.068,13.528,-0.313,-0.352,6.069,13.522,0.063,0.074,0.027,0.26,-0.547,-1.87,-0.25,0.1,0
8.886,0.055,0.046,7.61,-1.024,-0.661,35.811,11.643,0.083,0.09,-0.704,0.258,1.261,-0.513,-0.139,-0.388,0
10.024,0.047,0.056,14.696,-0.661,-0.093,30.822,10.617,0.065,0.071,0.028,0.277,1.038,-0.915,-0.716,0.214,0
6.954,0.068,0.05,10.775,-0.657,-0.596,20.847,4.957,0.056,0.146,-0.27,0.263,0.72,-2.985,-0.552,-1.416,0
4.383,0.043,0.038,17.814,-1.187,-0.753,10.932,2.463,0.054,0.119,0.079,0.31,-0.213,-1.009,-1.765,-0.591,0
3.867,0.03,0.05,5.926,-0.585,-1.144,16.637,3.263,0.042,0.031,-0.874,0.242,0.525,-4.122,-1.104,-0.741,0
9.142,0.089,0.081,5.704,0.028,-0.624,3.717,8.178,0.126,0.113,-0.784,0.232,-0.515,-4.24,-0.39,-0.591,0
11.199,0.085,0.056,15.757,-1.526,0.468,18.057,21.806,0.143,0.076,-0.035,0.301,0.297,-0.834,0.071,0.564,0
3.989,0.045,0.033,7.059,-1.12,-1.178,18.75,8.84,0.058,0.058,-0.787,0.255,0.522,-2.042,-0.293,-0.659,0
2.025,0.022,0.034,1.828,-0.675,-1.163,10.899,5.179,0.018,0.041,-1.359,0.174,0.129,-3.223,-1.153,-0.256,0
7.696,0.041,0.051,3.581,-1.682,-0.773,32.514,20.002,0.029,0.057,-0.962,0.2,1.273,-1.747,0.531,-1.176,0
0.532,0.02,0.023,0.258,-1.8255,-1.1,2.558,4.516,0.022,0.031,-2.061,0.098,-0.689,-4.72,-1.383,-0.264,0
6.099,0.046,0.044,3.153,-0.568,-0.236,14.493,21.585,0.052,0.082,-1.981,0.221,0.4,-4.218,0.452,-0.25,0
3.376,0.027,0.036,4.025,-1.212,-0.974,23.06,1.756,0.037,0.038,-0.715,0.185,0.758,-1.967,-1.457,-0.965,0
10.838,0.068,0.092,3.424,-0.06,-1.365,22.941,19.415,0.086,0.078,-0.649,0.146,0.882,-4.194,0.363,-0.339,0
5.981,0.061,0.048,4.133,-0.382,-0.367,9.878,14.018,0.032,0.109,-0.683,0.184,-0.092,-1.959,-0.554,0.461,0
8.864,0.084,0.075,13.723,-0.638,-1.13,17.481,7.777,0.107,0.096,-0.272,0.304,0.288,-0.97,-0.517,-0.416,0
4.625,0.048,0.056,9.765,-0.925,-0.726,11.389,4.423,0.041,0.077,-0.255,0.244,-0.207,-0.875,-0.687,-1.129,0
6.941,0.031,0.036,1.465,-0.828,-1.611,35.928,14.152,0.028,0.058,-1.385,0.161,1.443,-1.529,0.044,-0.344,0
11.755,0.041,0.048,2.983,-0.812,-2.04,44.484,31.773,0.043,0.055,-0.945,0.181,0.353,-4.323,1.044,-1.605,0
12.971,0.074,0.076,4.753,-0.402,-1.672,16.093,55.03,0.072,0.082,-0.86,0.219,0.28,-1.442,1.815,-1.49,0
9.84,0.081,0.068,25.205,-0.82,-1.479,21.346,3.602,0.091,0.089,0.52,0.324,0.779,-3.714,-0.706,-2.053,0
6.693,0.073,0.063,3.043,-1.047,-0.504,22.522,3.76,0.119,0.047,-0.87,0.174,0.566,-0.837,-1.305,-0.448,0
16.477,0.073,0.068,10.949,-0.018,-1.4,43.922,30.222,0.079,0.109,-0.191,0.254,2.031,-3.537,0.861,-0.337,0
8.613,0.046,0.039,6.072,-1.138,-0.492,33.958,20.449,0.041,0.08,-0.704,0.231,1.276,-1.184,0.525,-0.891,0
7.954,0.04,0.071,17.722,-0.755,-0.799,24.053,1.202,0.057,0.043,-0.279,0.349,0.783,-1.723,-0.3954999999999999,-0.904,0
11.987,0.035,0.068,14.544,-0.021,-0.773,35.903,12.263,0.032,0.054,-0.342,0.32,1.308,-0.73,-0.281,-0.023,0
10.331,0.061,0.069,9.029,-0.071,0.005,20.526,14.411,0.042,0.104,-0.34,0.243,0.744,-4.058,0.001,-0.197,0
4.977,0.034,0.033,0.215,-1.654,0.304,14.269,18.743,0.04,0.045,-1.823,0.08,-0.173,-0.135,-0.25,0.645,0
4.806,0.055,0.053,8.677,-0.788,-0.94,14.542,2.327,0.037,0.077,-0.402,0.245,0.251,-1.916,-1.126,-1.106,0
8.202,0.076,0.066,18.492,-0.799,-0.265,9.572,4.76,0.098,0.093,0.142,0.309,0.087,-4.628,-0.921,-0.533,0
5.814,0.038,0.047,7.217,-1.117,-0.45,25.496,7.165,0.046,0.048,-0.866,0.263,0.434,0.563,-0.838,-0.144,0
9.298,0.067,0.075,7.373,0.3,-0.256,11.301,4.101,0.054,0.133,-0.993,0.272,0.222,-4.21,-1.042,-0.564,0
12.794,0.071,0.072,5.415,-0.757,0.309,36.166,12.812,0.115,0.062,-0.637,0.212,1.312,-0.659,0.109,-1.004,0
9.301,0.084,0.079,9.319,-0.08,-0.756,8.359,11.292,0.08,0.117,-1.041,0.3,-0.126,-2.669,-0.47,0.08,0
15.023,0.045,0.052,9.34,-0.857,-0.53,24.305,22.934,0.075,0.04,-0.258,0.237,0.409,-1.053,0.668,-1.167,0
8.877,0.083,0.075,12.12,-0.233,-0.74,14.674,4.082,0.123,0.089,-0.166,0.269,0.03,-0.679,-1.367,-0.355,0
6.307,0.079,0.057,3.309,-0.649,-1.034,20.762,3.1,0.117,0.067,-0.882,0.184,0.478,-0.933,-1.056,-0.86,0
9.995,0.083,0.069,15.272,-0.915,-0.969,29.062,2.042,0.159,0.073,-0.087,0.302,1.01,-1.367,-1.697,-0.734,0
9.724,0.079,0.059,10.949,-0.81,-0.579,28.767,10.278,0.127,0.084,-0.321,0.272,0.806,-0.255,-0.088,-0.955,0
11.544,0.051,0.072,6.999,0.358,-1.372,31.823,11.076,0.052,0.069,-0.581,0.236,1.34,-2.895,-0.058,-0.804,0
9.971,0.076,0.057,14.376,-1.025,-0.226,20.934,22.663,0.134,0.068,0.255,0.225,0.333,-0.164,0.552,-0.421,0
12.622,0.096,0.095,5.502,-0.529,0.366,6.951,26.208,0.081,0.149,-0.871,0.234,-0.794,-0.998,0.743,-0.565,0
6.991,0.032,0.047,8.679,-1.043,-0.085,29.582,3.656,0.036,0.039,-0.822,0.282,1.171,-2.387,-1.365,-0.441,0
9.646,0.054,0.081,13.42,-0.235,-0.887,23.886,6.47,0.056,0.066,-0.409,0.313,0.799,-1.929,-1.425,0.042,0
9.924,0.092,0.084,10.471,-0.38,-0.569,11.446,12.056,0.111,0.155,-0.025,0.215,-0.031,-1.583,-0.187,-0.213,0
4.258,0.037,0.032,1.502,-1.695,-1.254,25.37,13.169,0.041,0.058,-1.062,0.118,0.683,-0.599,-0.024,-0.37,0
6.1,0.049,0.042,8.818,-0.771,-0.957,25.683,6.611,0.068,0.125,-0.395,0.247,0.76,-0.933,-1.041,-0.088,0
3.742,0.04,0.035,4.419,-0.836,-0.811,19.046,5.669,0.042,0.063,-1.197,0.232,0.65,-3.736,-1.332,-0.095,0
7.772,0.087,0.073,14.345,-0.774,-0.65,8.986,1.285,0.131,0.06,0.104,0.258,-0.071,-2.67,-1.299,-1.518,0
3.749,0.029,0.037,2.894,-1.677,-0.14,21.532,1.003,0.04,0.061,-1.314,0.204,0.751,-2.906,-1.922,-1.084,0
9.308,0.076,0.059,11.285,-0.576,-1.046,26.829,11.695,0.078,0.1,-0.059,0.238,1.051,-3.072,-0.129,-0.4,0
7.248,0.074,0.072,4.846,-0.362,-0.918,10.659,11.782,0.084,0.107,-0.973,0.229,-0.143,-1.376,-0.111,-0.424,0
8.002,0.041,0.049,2.729,-1.04,-0.488,37.176,8.001,0.056,0.042,-1.379,0.202,1.196,0.168,-0.769,-0.076,0
4.507,0.039,0.045,1.321,-0.305,-0.081,8.514,7.261,0.05,0.053,-1.295,0.146,-0.026,-3.82,-0.723,-0.24,0
9.601,0.076,0.08,12.851,-0.653,-1.256,24.6,5.798,0.115,0.09,-0.18,0.282,0.708,-0.98,-0.58,-0.831,0
10.139,0.067,0.039,9.873,-0.808,-0.195,32.742,17.33,0.055,0.096,-0.401,0.265,1.334,-2.141,0.098,0.034,0
7.288,0.054,0.052,12.65,-1.316,-0.083,23.003,5.728,0.077,0.053,-0.191,0.281,0.752,-1.945,-0.987,-0.266,0
10.305,0.049,0.042,2.839,-0.528,0.224,30.35,27.292,0.036,0.086,-1.0,0.182,1.255,-2.854,0.745,-0.339,0
9.981,0.077,0.065,16.969,-0.468,-0.517,24.995,1.873,0.09,0.129,0.13,0.292,0.405,0.562,-1.182,-1.269,0
8.398,0.069,0.05,10.384,-0.917,-0.208,24.085,12.298,0.099,0.084,-0.056,0.22,0.518,-0.148,-0.123,-0.296,0
9.016,0.068,0.072,7.942,0.183,-0.884,5.356,16.023,0.061,0.111,-0.78,0.269,-0.283,-4.906,-0.526,0.632,0
10.834,0.094,0.066,7.04,0.075,-0.184,21.236,7.551,0.078,0.125,-0.582,0.237,0.651,-1.937,-0.711,-0.205,0
6.431,0.058,0.077,3.275,-0.228,-0.998,11.444,6.243,0.071,0.078,-1.278,0.212,0.055,-2.059,-2.103,0.099,0
14.408,0.073,0.051,15.837,-0.828,-1.248,33.444,47.396,0.103,0.082,0.074,0.286,1.422,-2.68,1.544,-1.084,0
12.626,0.086,0.096,8.189,-0.299,-0.328,15.147,29.356,0.135,0.072,-0.947,0.282,0.226,-1.479,0.432,0.69,0
6.508,0.033,0.044,3.773,-0.408,-0.982,29.628,9.321,0.03,0.066,-0.899,0.199,1.173,-2.363,-0.443,-0.24,0
5.703,0.042,0.056,8.366,-0.209,-1.4,12.795,10.49,0.028,0.06,-0.481,0.249,-0.02,-1.11,-0.297,-0.277,0
6.196,0.037,0.036,9.071,-1.094,-0.526,27.528,9.245,0.069,0.055,-0.307,0.239,0.681,0.011,-1.19,0.301,0
12.558,0.088,0.072,6.825,-0.151,-0.114,24.624,23.13,0.065,0.154,-0.453,0.217,0.933,-3.109,0.677,-1.171,0
8.021,0.05,0.052,1.458,-0.697,0.386,24.241,11.809,0.051,0.062,-1.757,0.175,0.646,-0.744,-1.008,0.498,0
10.562,0.049,0.043,7.461,-1.341,-0.566,40.748,22.017,0.06,0.062,-0.442,0.229,1.399,0.215,0.622,-1.122,0
9.999,0.085,0.095,12.109,-0.435,-1.098,18.406,4.214,0.117,0.11,-0.664,0.316,0.585,-3.07,-0.777,-0.944,0
6.208,0.037,0.05,9.358,-0.215,-0.535,20.788,2.589,0.046,0.052,-0.348,0.249,0.584,-1.599,-1.256,-0.816,0
10.297,0.063,0.074,12.126,-0.312,-0.847,13.002,31.038,0.089,0.067,-0.144,0.266,0.206,-2.35,0.89,-0.326,0
7.473,0.048,0.061,14.009,-1.034,-1.142,26.637,5.817,0.058,0.062,-0.007,0.273,0.952,-1.944,-0.79,-0.439,0
9.537,0.066,0.062,5.542,-0.774,-0.301,33.048,6.947,0.07,0.078,-0.7,0.221,1.224,-1.188,-0.473,-0.724,0
11.219,0.076,0.094,4.979,-0.03,-0.315,19.678,12.728,0.075,0.089,-0.828,0.221,0.434,-1.045,-0.187,-0.105,0
3.821,0.044,0.032,2.753,-1.335,-0.076,15.146,7.745,0.045,0.072,-1.221,0.196,0.197,-1.3,-0.817,-0.074,0
11.352,0.05,0.036,3.293,-1.326,-0.905,19.663,14.747,0.059,0.07,-0.812,0.175,0.43,-1.457,-0.133,0.089,0
6.749,0.068,0.06,11.946,-0.81,-0.787,10.511,12.386,0.099,0.104,-0.308,0.284,-0.033,-2.01,-0.271,-0.019,0
15.929,0.08,0.072,10.364,-0.63,0.432,41.953,14.463,0.066,0.121,-0.119,0.232,1.715,-1.101,0.051,-0.303,0
2.832,0.043,0.037,3.305,-1.038,-0.811,8.813,9.596,0.026,0.069,-0.74,0.163,-0.07,-2.827,-0.852,0.187,0
7.68,0.055,0.056,10.495,-1.262,-0.141,26.333,4.802,0.058,0.072,0.022,0.203,0.573,0.193,-0.702,-0.897,0
7.896,0.042,0.049,0.667,-1.22,0.328,17.477,32.088,0.027,0.056,-1.363,0.089,-0.203,0.729,0.135,1.343,0
1.547,0.037,0.028,1.427,-1.654,-1.54,13.247,4.74,0.056,0.053,-1.14,0.131,0.242,-2.608,-0.561,-1.597,0
5.117,0.05,0.036,4.589,-0.978,-0.89,20.13,15.859,0.092,0.041,-0.603,0.184,0.726,-4.23,-0.232,0.346,0
2.166,0.034,0.05,3.473,-0.927,-1.399,3.047,2.838,0.048,0.029,-0.861,0.187,-0.632,-4.111,-1.227,-0.756,0
3.227,0.028,0.028,5.994,-0.792,-0.697,17.754,2.33,0.038,0.054,-0.384,0.183,0.513,-2.553,-2.195,-0.562,0
4.478,0.064,0.043,10.083,-1.164,-1.013,14.62,1.042,0.081,0.09,-0.429,0.271,-0.029,-0.504,-1.742,-1.141,0
9.359,0.085,0.085,4.891,0.076,-0.541,10.587,5.425,0.128,0.081,-1.129,0.237,-0.059,-1.816,-0.782,-0.546,0
8.388,0.047,0.052,2.108,-2.128,-0.288,31.143,23.425,0.043,0.072,-1.375,0.185,1.085,-1.087,0.614,-0.548,0
10.444,0.051,0.06,15.755,-1.044,0.996,15.087,6.481,0.051,0.067,-0.322,0.332,-0.083,-0.184,-1.328,0.015,0
8.195,0.092,0.068,11.518,-0.851,-1.137,15.775,10.091,0.087,0.137,-0.011,0.232,0.214,-1.16,-0.198,-0.596,0
6.644,0.058,0.055,3.964,-0.89,-0.268,18.579,15.439,0.064,0.084,-1.035,0.215,-0.133,0.809,-0.193,0.251,0
3.879,0.044,0.032,2.795,-1.504,-0.972,21.627,10.609,0.039,0.076,-0.864,0.163,0.567,-1.144,-0.133,-0.653,0
8.516,0.093,0.081,14.987,-0.718,-0.947,8.124,3.285,0.098,0.123,0.139,0.262,-0.225,-2.128,-0.845,-1.238,0
1.479,0.026,0.031,4.134,-1.4,-1.429,12.38,0.817,0.024,0.058,-0.75,0.193,0.238,-3.378,-1.546,-1.536,0
9.586,0.063,0.086,8.569,-0.058,-0.111,15.2,4.988,0.097,0.07,-0.694,0.272,0.292,-1.909,-0.866,-0.538,0
3.396,0.034,0.057,1.919,-0.669,-1.44,11.136,8.08,0.012,0.061,-1.307,0.175,0.198,-4.631,-0.45,-0.472,0
8.839,0.08,0.063,4.206,-1.19,0.267,18.288,15.45,0.094,0.104,-1.47,0.235,-0.756,1.726,-0.524,0.575,0
6.216,0.054,0.075,2.427,-0.183,-2.182,16.793,3.262,0.077,0.064,-1.165,0.183,0.532,-4.072,-0.887,-1.12,0
16.127,0.067,0.043,7.968,-1.065,-1.38,42.777,57.22,0.069,0.1,-0.521,0.247,1.612,-0.244,1.92,-1.974,0
5.205,0.058,0.048,6.653,-1.223,-0.631,20.972,3.824,0.082,0.081,-0.307,0.184,0.528,-1.144,-0.873,-0.886,0
9.848,0.053,0.071,12.396,0.346,-0.144,13.756,6.026,0.074,0.075,-0.318,0.291,0.345,-3.841,-0.747,-0.449,0
10.812,0.087,0.096,8.196,-0.476,0.064,10.239,12.625,0.087,0.115,-0.431,0.24,-0.171,-1.421,-0.823,0.493,0
14.687,0.052,0.042,13.736,-0.895,-1.248,41.427,47.794,0.065,0.07,0.027,0.263,1.759,-1.716,1.552,-0.988,0
6.666,0.057,0.066,11.637,-0.331,-1.308,10.21,8.906,0.087,0.049,-0.156,0.261,0.074,-3.144,-0.37,-0.454,0
8.902,0.07,0.043,1.139,-0.87,0.314,32.474,3.008,0.058,0.175,-1.801,0.163,1.07,-0.578,-1.862,-0.438,0
6.102,0.031,0.034,10.75,-2.118,-0.56,27.947,11.118,0.044,0.036,-0.065,0.229,0.996,-1.738,-0.072,-0.726,0
6.66,0.059,0.04,1.749,-0.669,-0.313,22.256,16.629,0.085,0.115,-0.941,0.104,0.212,0.646,-0.301,0.494,0
2.621,0.017,0.023,0.6,-1.754,-1.099,24.042,3.658,0.032,0.021,-1.607,0.115,0.867,-2.547,-1.29,-0.481,0
12.994,0.092,0.078,10.023,-0.841,0.282,25.648,18.971,0.121,0.112,-0.798,0.298,0.703,-0.619,0.467,-1.064,0
7.469,0.062,0.059,5.237,0.169,-0.887,17.926,3.442,0.076,0.126,-0.841,0.227,0.31,-0.938,-2.31,-0.317,0
8.793,0.059,0.057,8.38,-0.064,-0.352,14.555,21.408,0.071,0.081,-0.262,0.219,-0.038,-0.489,0.392,-0.093,0
3.68,0.04,0.048,5.615,-0.764,-1.638,16.582,4.315,0.03,0.064,-0.669,0.219,0.444,-2.552,-1.082,-0.478,0
12.332,0.063,0.063,9.062,-0.389,-0.721,37.103,21.372,0.064,0.083,-0.252,0.231,1.302,-0.333,0.567,-0.861,0
9.045,0.048,0.054,11.666,-0.244,-0.814,25.229,18.334,0.076,0.063,-0.275,0.277,0.707,-0.774,0.06,0.224,0
7.44,0.058,0.042,4.139,-0.834,-0.678,27.897,17.035,0.077,0.076,-0.901,0.209,1.083,-2.613,0.387,-1.299,0
8.789,0.07,0.087,8.39,-0.004,-1.551,10.902,8.795,0.067,0.087,-0.733,0.272,0.12,-3.074,-0.253,-0.804,0
4.622,0.055,0.057,3.214,-0.608,-0.705,8.915,7.879,0.062,0.067,-0.953,0.189,-0.263,-1.594,-0.991,0.056,0
7.824,0.076,0.065,6.008,-0.274,-0.548,10.713,13.923,0.09,0.123,-0.484,0.203,0.052,-2.463,-0.071,-0.13,0
4.888,0.043,0.063,2.435,-0.538,-0.838,15.909,6.171,0.064,0.068,-1.037,0.172,0.498,-5.223,-0.256,0.101,0
4.975,0.044,0.031,3.25,-1.029,-0.186,20.581,11.549,0.041,0.084,-0.83,0.176,0.298,-0.106,-0.455,0.098,0
5.538,0.051,0.051,7.125,-1.343,-0.724,20.928,10.287,0.073,0.071,-0.44,0.222,0.489,-0.939,-0.112,-0.842,0
8.013,0.064,0.063,11.483,-1.149,-0.896,24.147,11.635,0.1,0.07,-0.382,0.286,0.645,-0.775,0.029,-1.03,0
7.742,0.064,0.045,17.673,-0.99,-0.584,22.316,8.702,0.1,0.061,0.422,0.24,0.812,-3.211,-1.007,0.165,0
6.628,0.049,0.046,7.064,-0.982,-1.432,31.846,4.067,0.023,0.108,-0.328,0.201,0.809,0.515,-0.87,-0.803,0
2.698,0.035,0.039,2.163,-1.96,-0.329,14.575,4.134,0.043,0.045,-1.124,0.17,0.347,-2.876,-0.781,-0.97,0
3.53,0.036,0.038,2.403,-1.434,-1.255,24.722,3.043,0.044,0.041,-0.873,0.144,0.992,-6.16,-2.008,-0.413,0
10.452,0.075,0.064,13.586,-0.768,0.022,24.143,12.333,0.112,0.072,-0.242,0.299,0.086,1.451,-0.824,0.466,0
11.809,0.069,0.072,4.414,-0.839,0.096,27.364,28.615,0.043,0.096,-0.738,0.199,0.937,-1.492,0.899,-1.14,0
10.151,0.096,0.088,10.055,-0.057,-0.737,7.612,8.11,0.132,0.123,-0.227,0.245,-0.084,-4.253,-0.457,-0.452,0
5.205,0.041,0.035,6.711,-1.421,0.206,19.542,5.633,0.052,0.061,-1.035,0.264,0.378,-0.777,-1.02,-0.26,0
5.897,0.045,0.032,5.096,-1.186,0.386,10.684,17.986,0.053,0.065,-0.527,0.185,-0.084,-1.633,0.24,-0.198,0
2.526,0.028,0.035,3.755,-1.969,-0.779,13.775,9.496,0.035,0.029,-0.942,0.203,0.286,-2.724,-1.978,0.454,0
5.339,0.059,0.048,4.788,-1.135,-0.681,18.348,11.868,0.061,0.09,-0.869,0.22,0.459,-1.732,-1.556,0.64,0
12.75,0.052,0.053,7.632,-0.878,-0.937,36.596,43.257,0.059,0.069,-0.142,0.169,1.26,-0.274,1.415,-1.173,0
6.907,0.046,0.048,14.889,-1.106,0.348,12.432,7.7,0.094,0.052,-0.177,0.308,-0.52,0.155,-0.704,-0.186,0
10.636,0.049,0.049,6.883,-1.25,0.091,35.651,21.911,0.049,0.056,-0.484,0.222,1.376,-1.172,0.524,-0.456,0
4.216,0.052,0.045,4.284,-1.254,-1.293,20.628,6.261,0.096,0.034,-0.642,0.182,0.663,-2.404,-0.806,-0.335,0
8.954,0.072,0.083,4.218,-0.207,-0.435,4.136,18.676,0.067,0.082,-0.913,0.211,-0.594,-2.921,0.159,0.085,0
4.686,0.027,0.027,0.855,-0.578,-1.129,28.233,6.528,0.028,0.04,-1.482,0.13,1.157,-3.469,-1.074,-0.082,0
1.168,0.028,0.024,1.097,-1.768,-0.711,7.547,4.388,0.017,0.055,-1.32,0.132,-0.172,-2.923,-1.105,-0.439,0
6.227,0.065,0.058,17.397,-0.789,-1.002,9.849,2.324,0.07,0.106,0.227,0.281,-0.264,-1.226,-1.52,-0.718,0
8.46,0.064,0.066,9.457,-0.274,-0.118,11.698,13.251,0.053,0.085,-0.6,0.278,-0.017,-1.542,0.135,-0.989,0
7.241,0.054,0.064,8.789,-0.688,-0.008,19.275,2.073,0.08,0.061,-0.625,0.27,0.679,-4.342,-1.271,-1.009,0
1.821,0.036,0.03,4.534,-1.863,-0.798,9.531,3.607,0.049,0.103,-0.627,0.187,-0.19,-1.625,-1.316,-0.48,0
6.011,0.056,0.064,6.999,-0.536,-1.09,18.113,3.984,0.077,0.075,-0.646,0.243,0.353,-1.115,-0.835,-0.906,0
4.058,0.055,0.052,3.292,-0.791,-1.199,13.973,5.905,0.049,0.098,-0.887,0.184,-0.381,0.288,-0.629,-0.68,0
4.296,0.055,0.046,8.038,-0.798,-0.894,10.23,7.006,0.1,0.053,-0.382,0.231,-0.142,-1.554,-0.637,-0.397,0
